RSL,Age,Age_er_average,RSL_er_average,RSL_er_max,RSL_er_min,Age_er_max,Age_er_min,SiteName,Region,RegionSite,Longitude,Latitude
-3.9,-0.303,0.01825,0.07,0.07,0.07,0.0195,0.017,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.85,-0.31,0.018,0.05,0.05,0.05,0.02,0.016,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.95,-0.321,0.017,0.08,0.08,0.08,0.0205,0.0135,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.93,-0.328,0.017,0.09,0.09,0.09,0.0215,0.0125,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.98,-0.339,0.01675,0.07,0.07,0.07,0.022,0.0115,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.95,-0.347,0.016,0.08,0.08,0.08,0.0205,0.0115,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-4.03,-0.393,0.0185,0.07,0.07,0.07,0.0145,0.0225,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-4.05,-0.425,0.02125,0.07,0.07,0.07,0.006,0.0365,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-4.19,-0.441,0.027,0.17,0.17,0.17,0.0095,0.0445,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-0.07,1.995,0.0095,0.07,0.07,0.07,0.0095,0.0095,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.09,1.994,0.01,0.07,0.07,0.07,0.01,0.01,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.16,1.99,0.0125,0.07,0.07,0.07,0.0125,0.0125,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.17,1.973,0.009,0.07,0.07,0.07,0.009,0.009,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.22,1.949,0.0075,0.07,0.07,0.07,0.0075,0.0075,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.22,1.933,0.0075,0.07,0.07,0.07,0.0075,0.0075,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.27,1.919,0.0075,0.08,0.08,0.08,0.0075,0.0075,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.28,1.916,0.008,0.07,0.07,0.07,0.008,0.008,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.3,1.914,0.0085,0.07,0.07,0.07,0.0085,0.0085,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.26,1.898,0.013,0.07,0.07,0.07,0.013,0.013,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.32,1.883,0.02,0.08,0.08,0.08,0.02,0.02,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.37,1.845,0.03,0.07,0.07,0.07,0.03,0.03,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.39,1.817,0.0325,0.08,0.08,0.08,0.0325,0.0325,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.46,1.728,0.033,0.07,0.07,0.07,0.033,0.033,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.48,1.706,0.031,0.07,0.07,0.07,0.031,0.031,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.48,1.681,0.0255,0.06,0.06,0.06,0.0255,0.0255,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.53,1.67,0.024,0.07,0.07,0.07,0.024,0.024,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.5,1.649,0.023,0.07,0.07,0.07,0.023,0.023,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.55,1.628,0.019,0.07,0.07,0.07,0.019,0.019,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.56,1.6,0.0145,0.07,0.07,0.07,0.0145,0.0145,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.56,1.589,0.016,0.07,0.07,0.07,0.016,0.016,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.54,1.579,0.018,0.07,0.07,0.07,0.018,0.018,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.54,1.575,0.019,0.07,0.07,0.07,0.019,0.019,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.55,1.562,0.0215,0.06,0.06,0.06,0.0215,0.0215,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.62,1.554,0.0225,0.06,0.06,0.06,0.0225,0.0225,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.6,1.54,0.0205,0.06,0.06,0.06,0.0205,0.0205,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.6,1.518,0.0245,0.07,0.07,0.07,0.0245,0.0245,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.66,1.488,0.025,0.06,0.06,0.06,0.025,0.025,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.66,1.473,0.0225,0.07,0.07,0.07,0.0225,0.0225,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.64,1.46,0.0205,0.07,0.07,0.07,0.0205,0.0205,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.7,1.421,0.0175,0.07,0.07,0.07,0.0175,0.0175,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.71,1.373,0.0205,0.07,0.07,0.07,0.0205,0.0205,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.74,1.359,0.0225,0.07,0.07,0.07,0.0225,0.0225,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.74,1.351,0.0225,0.07,0.07,0.07,0.0225,0.0225,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.74,1.307,0.0395,0.07,0.07,0.07,0.0395,0.0395,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.77,1.224,0.0645,0.07,0.07,0.07,0.0645,0.0645,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.77,1.187,0.0715,0.07,0.07,0.07,0.0715,0.0715,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.8,1.116,0.075,0.07,0.07,0.07,0.075,0.075,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.77,1.071,0.0695,0.07,0.07,0.07,0.0695,0.0695,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.84,0.943,0.042,0.08,0.08,0.08,0.042,0.042,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.91,0.794,0.039,0.07,0.07,0.07,0.039,0.039,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.92,0.708,0.058,0.07,0.07,0.07,0.058,0.058,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.93,0.576,0.0855,0.07,0.07,0.07,0.0855,0.0855,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.95,0.491,0.094,0.08,0.08,0.08,0.094,0.094,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.97,0.459,0.093,0.07,0.07,0.07,0.093,0.093,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.96,0.425,0.089,0.08,0.08,0.08,0.089,0.089,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.96,0.374,0.082,0.07,0.07,0.07,0.082,0.082,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.95,0.253,0.0515,0.07,0.07,0.07,0.0515,0.0515,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1,0.176,0.0305,0.07,0.07,0.07,0.0305,0.0305,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.03,0.139,0.0345,0.07,0.07,0.07,0.0345,0.0345,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.06,0.099,0.0305,0.07,0.07,0.07,0.0305,0.0305,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.11,0.058,0.0295,0.07,0.07,0.07,0.0295,0.0295,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.07,-0.017,0.0345,0.07,0.07,0.07,0.0345,0.0345,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.1,-0.033,0.0355,0.07,0.07,0.07,0.0355,0.0355,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.1,-0.084,0.0365,0.07,0.07,0.07,0.0365,0.0365,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.11,-0.112,0.0285,0.07,0.07,0.07,0.0285,0.0285,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.15,-0.124,0.025,0.07,0.07,0.07,0.025,0.025,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.13,-0.14,0.021,0.07,0.07,0.07,0.021,0.021,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.1,-0.156,0.018,0.07,0.07,0.07,0.018,0.018,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.99,-0.16,0.018,0.07,0.07,0.07,0.018,0.018,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.1,-0.172,0.0215,0.07,0.07,0.07,0.0215,0.0215,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.08,-0.192,0.029,0.06,0.06,0.06,0.029,0.029,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.06,-0.209,0.035,0.07,0.07,0.07,0.035,0.035,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.08,-0.221,0.0385,0.07,0.07,0.07,0.0385,0.0385,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.03,-0.231,0.0415,0.07,0.07,0.07,0.0415,0.0415,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-0.99,-0.273,0.055,0.08,0.08,0.08,0.055,0.055,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.06,-0.304,0.063,0.07,0.07,0.07,0.063,0.063,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.01,-0.327,0.0705,0.08,0.08,0.08,0.0705,0.0705,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
-1.01,-0.343,0.076,0.08,0.08,0.08,0.076,0.076,"Little Manatee River,
 Florida",Florida,"Little Manatee River,
 Florida",-82.453,27.696
0,1.999,0.00575,0.07,0.07,0.07,5e-4,0.011,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.07,1.999,0.00625,0.08,0.08,0.08,5e-4,0.012,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.08,1.999,0.00675,0.08,0.08,0.08,5e-4,0.013,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.04,1.999,0.00725625,0.07,0.07,0.07,5e-4,0.014012499999999999,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.11,1.999,0.00775,0.11,0.11,0.11,5e-4,0.015,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.21,1.9915,0.008,0.13,0.13,0.13,0.0045,0.0115,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.16,1.9795,0.009,0.08,0.08,0.08,0.0095,0.0085,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.2,1.969,0.0085125,0.09,0.09,0.09,0.012025000000000001,0.005,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.17,1.962,0.0055,0.09,0.09,0.09,0.007,0.004,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.16,1.958,0.00475,0.06,0.06,0.06,0.006,0.0035,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.28,1.955,0.007,0.11,0.11,0.11,0.0045,0.0095,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.26,1.942,0.013256249999999999,0.11,0.11,0.11,0.0075,0.019012499999999998,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.22,1.904,0.018,0.1,0.1,0.1,0.0205,0.0155,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.24,1.875,0.01175,0.07,0.07,0.07,0.0165,0.007,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.26,1.864,0.00725,0.06,0.06,0.06,0.008,0.0065,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.27,1.855,0.00825,0.07,0.07,0.07,0.0075,0.009,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.28,1.844,0.0105125,0.07,0.07,0.07,0.008012499999999999,0.0130125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.34,1.832,0.0152625,0.09,0.09,0.09,0.0085125,0.0220125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.34,1.82,0.01725625,0.07,0.07,0.07,0.009,0.0255125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.39,1.802,0.021,0.08,0.08,0.08,0.0115,0.0305,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.45,1.76,0.0265,0.09,0.09,0.09,0.027,0.026,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.47,1.746,0.026,0.09,0.09,0.09,0.0295,0.0225,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.5,1.731,0.02550625,0.1,0.1,0.1,0.03,0.0210125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.47,1.711,0.02475625,0.06,0.06,0.06,0.0310125,0.0185,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.49,1.692,0.02025,0.06,0.06,0.06,0.0265,0.014,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.51,1.6765,0.01725,0.07,0.07,0.07,0.0235,0.011,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.53,1.661,0.0172625,0.09,0.09,0.09,0.0180125,0.0165125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.6,1.648,0.01625,0.11,0.11,0.11,0.009,0.0235,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.66,1.637,0.02075625,0.15,0.15,0.15,0.0105,0.0310125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.67,1.6225,0.025762500000000004,0.12,0.12,0.12,0.014012499999999999,0.037512500000000004,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.6,1.605,0.02575625,0.12,0.12,0.12,0.0180125,0.0335,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.61,1.5855,0.027006250000000002,0.09,0.09,0.09,0.0235,0.030512499999999998,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.64,1.567,0.0295125,0.08,0.08,0.08,0.0285125,0.030512499999999998,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.71,1.549,0.0275125,0.1,0.1,0.1,0.0300125,0.0250125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.77,1.533,0.02575625,0.11,0.11,0.11,0.028,0.0235125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.76,1.518,0.0262625,0.11,0.11,0.11,0.032012500000000006,0.0205125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.9,1.501,0.026506250000000002,0.13,0.13,0.13,0.0337625,0.01925,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.83,1.4855,0.02225,0.11,0.11,0.11,0.029,0.0155,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.79,1.47,0.02000625,0.11,0.11,0.11,0.0255125,0.0145,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.77,1.456,0.019006250000000002,0.08,0.08,0.08,0.0235125,0.0145,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.8,1.4415,0.0167625,0.08,0.08,0.08,0.019012499999999998,0.0145125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.85,1.429,0.01575,0.12,0.12,0.12,0.0165,0.015,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.85,1.414,0.018756250000000002,0.11,0.11,0.11,0.0160125,0.0215,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.86,1.396,0.019268749999999998,0.09,0.09,0.09,0.0160125,0.022525,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.88,1.378,0.02075625,0.13,0.13,0.13,0.02,0.0215125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.95,1.361,0.02225625,0.09,0.09,0.09,0.0260125,0.0185,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.93,1.341,0.02600625,0.1,0.1,0.1,0.0310125,0.021,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.98,1.322,0.02850625,0.11,0.11,0.11,0.0325,0.0245125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1,1.307,0.02925625,0.11,0.11,0.11,0.032,0.026512499999999998,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.05,1.29,0.02975,0.1,0.1,0.1,0.0305,0.029,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.99,1.267,0.0307625,0.1,0.1,0.1,0.0325125,0.0290125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.03,1.246,0.02775,0.07,0.07,0.07,0.03,0.0255,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.09,1.221,0.0245,0.1,0.1,0.1,0.027,0.022,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.03,1.191,0.02875625,0.1,0.1,0.1,0.0285125,0.029,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.15,1.164,0.03125625,0.11,0.11,0.11,0.025,0.037512500000000004,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.27,1.144,0.0342625,0.11,0.11,0.11,0.0280125,0.0405125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.26,1.125,0.0355,0.12,0.12,0.12,0.031,0.04,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.22,1.103,0.0365,0.1,0.1,0.1,0.035,0.038,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.08,1.075,0.036256250000000004,0.13,0.13,0.13,0.04,0.0325125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.11,1.0425,0.034768749999999994,0.16,0.16,0.16,0.0445,0.0250375,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.19,1.025,0.030256250000000002,0.14,0.14,0.14,0.039512500000000006,0.021,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-0.91,1.01,0.029262500000000004,0.21,0.21,0.21,0.0345125,0.0240125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.07,0.993,0.0260125,0.19,0.19,0.19,0.026512499999999998,0.0255125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.36,0.9555,0.02400625,0.13,0.13,0.13,0.022512499999999998,0.0255,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.32,0.934,0.02525,0.1,0.1,0.1,0.02675,0.02375,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.38,0.911,0.0295,0.15,0.15,0.15,0.0305,0.0285,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.22,0.888,0.030256250000000002,0.13,0.13,0.13,0.0285125,0.032,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.29,0.8675,0.03175,0.1,0.1,0.1,0.0285,0.035,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.45,0.843,0.03400625,0.13,0.13,0.13,0.02825,0.039762500000000006,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.5,0.818,0.034,0.17,0.17,0.17,0.031,0.037,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.36,0.794,0.02975625,0.1,0.1,0.1,0.026,0.0335125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.49,0.778,0.02850625,0.13,0.13,0.13,0.026512499999999998,0.0305,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.49,0.758,0.0270125,0.11,0.11,0.11,0.0240125,0.0300125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.49,0.737,0.02400625,0.07,0.07,0.07,0.0200125,0.028,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.48,0.7185,0.01975,0.07,0.07,0.07,0.0175,0.022,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.71,0.702,0.018756250000000002,0.14,0.14,0.14,0.0200125,0.0175,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.63,0.684,0.02025,0.12,0.12,0.12,0.0225,0.018,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.59,0.664,0.02451875,0.1,0.1,0.1,0.0245125,0.024524999999999998,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.6,0.642,0.02375,0.08,0.08,0.08,0.0225,0.025,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.61,0.623,0.02425625,0.1,0.1,0.1,0.024,0.0245125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.26,0.601,0.0245,0.16,0.16,0.16,0.0265,0.0225,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.26,0.577,0.027006250000000002,0.18,0.18,0.18,0.0265,0.0275125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.45,0.556,0.027506250000000003,0.16,0.16,0.16,0.023,0.032012500000000006,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.51,0.539,0.02925625,0.16,0.16,0.16,0.0245,0.0340125,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.34,0.523,0.0290125,0.17,0.17,0.17,0.020024999999999998,0.038,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.63,0.4975,0.0315,0.14,0.14,0.14,0.0225,0.0405,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
-1.53,0.466,0.027756250000000003,0.14,0.14,0.14,0.0232625,0.03225,"Big River Marsh,
 Newfoundland",Newfoundland,"Big River Marsh,
 Newfoundland",-58.84,48.59
